多雲至度,2792,128
代力量,2790,1299
旅行,2788,1302
不足,2788,2179
時代力,2785,1295
就可,2777,2374
專案,2776,1761
彰化,2774,1457
美國總統,2774,2099
濟成,2772,1673
其實,2772,2340
作品,2771,1214
結構,2769,2035
內的,2765,2479
幾乎,2765,2505
矽品,2753,494
萬美元,2753,1442
浪高轉,2751,252
西南,2747,840
業界,2746,2029
代力,2744,1281
風級陣風級以,2744,420
工廠,2739,1585
上午時,2738,2168
今天下,2736,2451
維護,2733,2050
目的,2732,2422
陰時多雲,2732,632
身分,2731,1944
東京,2730,1493
紀念,2729,1361
會員,2729,1427
後一,2728,2313
有利,2727,2177
幫助,2724,2218
表示台,2724,2446
相較,2723,2367
多雲至,2723,124
雲至度,2723,124
覺得,2715,2156
重視,2714,2288
就職,2711,1362
雲短暫雨,2711,203
基地,2707,1492
儘管,2707,2434
綜合,2706,2237
級浪高,2705,133
陣風級浪高,2704,132
民黨立,2702,1882
掌握,2700,2154
或是,2698,2338
月的,2697,2256
學院,2696,1645
股權,2695,1476
轉中,2694,679
全力,2692,2134
震盪,2690,1789
落實,2690,2080
到台,2688,2189
海軍,2688,1050
長張,2687,2361
一家,2686,2176
台塑,2686,711
民進黨立,2686,1962
電影,2681,1167
東南亞,2680,1400
主權,2678,1441
有很,2676,2280
雲至,2675,120
財報,2674,1725
月光,2674,557
公路,2670,1176
大樓,2670,1437
互動,2669,1865
學者,2667,1823
巴西,2667,753
大廠,2664,2059
前已,2663,2489
下的,2661,2413
元較,2658,1823
詢問,2658,2271
雨日偏,2658,547
反應,2657,2065
免費,2656,1611
起至,2655,2368
是因,2655,2395
談判,2654,1351
變化,2651,2159
部會,2648,1751
與中,2647,2130
名單,2647,1633
中研,2644,679
危機,2643,1895
航班,2643,1127
縣多,2641,315
要有,2639,2210
動的,2639,2383
軍事,2637,1480
類股,2635,1533
行業,2634,1673
這麼,2631,2241
今天上午,2627,2376
高的,2625,2328
辦法,2624,2092
商務,2622,1467
教師,2619,902
遊客,2618,1245
主持,2618,2107
與國,2618,2155
也要,2614,2327
堅持,2608,1915
原住民,2607,725
日至,2606,2037
任務,2606,1715
年成,2605,2069
民的,2604,2100
治療,2603,1267
有些,2602,2129
緊急,2601,1852
分析師,2600,1949
進步,2598,2148
陰時多,2597,611
的電,2595,1970
年輕人,2594,1474
管制,2593,1527
典禮,2592,1779
每天,2590,1961
東北風至陣風,2589,373
外國,2588,1796
雨區陣風級浪,2587,161
區陣風級浪高,2587,161
漁業,2581,1293
偏東,2581,539
作的,2581,2286
住宅,2578,1074
質詢,2578,1682
走勢,2576,1897
陣風級浪高轉,2572,265
的年,2571,2225
咖啡,2569,790
選民,2564,1290
轉中浪,2564,589
的基,2563,2147
引述,2563,2178
近日,2563,2262
今天下午,2562,2285
成果,2556,2038
肯定,2555,2016
尚未,2555,2271
區陣風級浪,2555,157
她說,2554,1926
轉至雷雨區陣,2554,354
元以,2553,1871
農委會,2552,1136
海洋,2551,1178
對台灣,2551,2033
高度,2550,2128
前總,2550,1843
老師,2549,1256
採用,2548,1888
將有,2547,2261
物聯,2547,1142
通路,2547,1522
太陽能,2541,801
為國,2538,2236
協定,2536,1156
納入,2536,1746
陰時,2531,596
自然,2530,1859
移民,2530,1051
園區,2528,1337
雲短暫陣雨或,2528,160
大浪多雲局部,2526,505
東縣,2525,1355
確保,2525,2107
年全,2521,2076
薪資,2518,1197
農委,2518,1118
台商,2516,1005
參考,2514,2233
務部,2513,1333
度月,2513,55
有霧,2511,388
行程,2509,1681
總統蔡英文,2508,2251
人次,2506,1277
高階,2506,1681
至公,2504,541
完整,2504,2091
下來,2503,2216
陣雨或雷雨至,2503,63
中浪多雲局部,2502,547
雨或雷雨至度,2502,62
陽能,2501,796
簽署,2497,1571
偏北風,2493,530
外匯,2490,1429
兒童,2490,1014
有意,2489,2123
多雲至度月日,2487,136
陣風級晨,2485,616
風級浪高轉,2485,258
議會,2484,1327
醫師,2483,1082
國民黨立,2483,1775
百貨,2482,946
項目,2482,1806
法新社,2482,2240
家人,2481,1755
到年,2481,2068
倫敦,2480,1485
聯邦,2478,1679
的重要,2478,2248
參選,2474,1354
而言,2471,2161
電話,2471,1693
輕人,2469,1395
天的,2469,2208
土耳其,2469,717
海面日,2467,684
短暫雨至度月,2467,68
暫雨至度月日,2467,68
協調,2466,1743
運用,2462,1959
用的,2461,2112
取消,2457,1435
比例,2456,1747
風級晨,2454,606
市的,2451,2049
促進,2451,1947
午轉至,2450,596
法新,2443,2204
毛利率,2443,1390
連結,2441,1571
爆炸,2441,1033
虧損,2441,1268
發出,2439,2047
監督,2438,1766
虛擬,2436,1114
在臉書,2436,1938
會主委,2433,1831
雲至度月日,2433,132
級浪高轉,2431,253
市多雲,2424,407
優於,2423,1820
盈餘,2421,1269
風級陣風,2420,385
最大的,2417,2160
進黨立,2417,1745
下降,2415,1760
日東北風,2413,380
達萬,2411,1922
信用,2410,1085
羅斯,2408,1272
主要是,2404,2172
國年,2402,1930
日偏北,2401,444
國政府,2399,1706
等人,2398,2021
浪高轉公尺,2397,275
至中,2395,971
照片,2395,1370
領袖,2393,1501
保持,2392,1986
不滿,2391,1773
級以下雷雨區,2391,317
以下雷雨區陣,2391,317
下雷雨區陣風,2391,317
或雷雨至,2390,60
張善政,2385,752
風級晨轉,2384,574
短期,2381,1831
早盤,2377,1658
運作,2375,1895
成交量,2374,1656
耳其,2371,682
操作,2371,1705
餐廳,2370,1137
在新,2370,2087
土耳,2370,681
不當,2370,1202
加拿大,2370,1032
是最,2369,2161
感到,2368,2004
陣雨或雷雨日,2365,312
偏南風,2364,460
南轉,2362,487
午後,2362,510
暫雨至,2362,61
雲至度月,2362,128
風至雷雨區陣,2360,314
民主黨,2358,1288
測試,2357,1322
飛機,2354,1219
浪轉中浪,2354,591
定要,2353,1977
廣告,2352,943
雲局部雨,2352,321
駕駛,2342,1126
桃園市,2342,1565
南向,2341,859
雷雨至,2337,56
涉及,2336,1890
機器人,2333,694
拿大,2332,1030
雲林,2331,1310
成績,2328,1582
領先,2327,1677
樂觀,2325,1808
府的,2324,1968
提名,2322,987
陣雨至度月日,2322,92
各界,2321,1934
也在,2320,2220
確認,2319,1765
收在,2318,1380
雨或雷雨日,2316,304
支援,2313,1607
的方式,2313,2058
這樣的,2313,1949
浪轉中,2310,579
於日,2307,2040
加拿,2306,1005
併購,2306,1045
在一,2306,2061
設施,2306,1492
有萬,2305,1854
約萬,2303,1819
在月日,2302,2014
原油,2300,894
部地,2299,1028
令人,2299,2050
陣風級下午,2298,620
台南市,2297,1346
浪陰,2296,393
品的,2296,1925
發電,2293,906
檢查,2292,1437
支出,2291,1521
轉至雷,2289,320
轉至雷雨區,2289,320
行情,2288,1436
公司的,2288,1872
時候,2287,1867
度月日,2286,37
總統蔡英,2284,2054
統蔡英文,2284,2054
代理,2281,1463
出國,2281,1820
部地區,2279,956
規範,2278,1585
給予,2277,1935
風至雷雨區,2276,297
為元,2274,1646
這一,2271,1934
園市,2269,1500
天公,2267,2082
陣風級下,2266,610
風級下午,2266,610
以下雷雨區,2266,277
下雷雨區陣,2266,277
浪多雲局部雨,2266,335
併營,2265,1228
器人,2263,682
時的,2263,2038
陣雨至,2263,77
大浪多雲局,2263,466
日多雲短暫陣,2260,77
的原,2258,2051
幣兌,2257,1236
的投,2257,1747
人權,2255,1255
級晨轉,2255,539
投信,2254,1124
總統候選人,2254,1527
受傷,2253,1574
理人,2252,1604
貨量,2250,1128
總統蔡,2249,2010
上班,2248,1320
年內,2247,1758
計劃,2247,1635
在美國,2247,1842
日偏南,2247,365
案件,2246,1504
幣萬元,2246,1817
浪高轉公,2242,255
高轉公尺,2242,255
病毒,2241,596
主黨,2240,1224
是大,2239,2033
前總統,2239,1619
風級陣,2237,345
宏達,2235,580
特色,2232,1691
黨的,2229,1553
正義,2229,1138
統蔡英,2229,2001
析師,2228,1663
小浪多雲局部,2228,413
氣溫,2226,1574
優先,2226,1625
巴馬,2226,761
或雷雨日,2226,292
再次,2225,1966
統蔡,2224,1985
黨總統,2223,1776
競爭力,2223,1683
級下午,2223,609
約公尺,2219,383
是全,2216,2015
風級下,2216,602
暫雨至度月,2215,64
元月,2214,1611
威脅,2214,1661
高轉公,2214,252
九二,2213,846
轉至雷雨,2213,306
依據,2212,1910
翁啟惠,2212,473
法官,2211,852
黨總,2207,1800
的情況,2205,1994
空服,2204,621
國務,2203,1462
級以下雷,2202,264
以下雷雨,2202,264
下雷雨區,2202,264
山區,2196,1260
期的,2196,1893
到的,2195,1975
聯準會,2194,1373
排名,2193,1253
持股,2193,1174
如今,2193,1909
善政,2193,716
台灣大,2190,1193
巴黎,2188,1155
幣兌美元,2188,1209
債券,2186,776
張善,2183,704
當天,2182,1710
畢業,2181,1111
貸款,2178,971
大立光,2177,883
的台灣,2176,1806
專利,2175,615
人選,2175,1352
是中,2175,1866
實境,2174,941
部雨,2174,245
犯罪,2173,1091
波動,2171,1492
才會,2170,1951
軟體,2168,1211
澎湖,2167,1354
大眾,2166,1708
分點,2166,1198
聯準,2164,1336
至公尺,2164,300
發揮,2163,1881
午在,2163,2092
或雷雨至度月,2161,60
雷雨至度月日,2161,60
沿海,2160,757
考試,2160,707
法案,2160,1149
度月日多雲時,2159,137
兩人,2157,1516
統大,2156,1632
最佳,2156,1541
在立,2156,1895
鋼鐵,2156,831
多雲時陰短暫,2155,317
柯林,2153,874
日東北風至,2153,327
後來,2152,1876
上台,2150,1835
級下,2150,590
國道,2149,744
陣雨至度月,2148,83
物聯網,2147,980
男子,2145,1138
還要,2143,1946
計算,2143,1529
陸委,2142,773
副主,2142,1587
立光,2141,877
準會,2139,1349
以下雷,2139,247
下雷雨,2139,247
義大,2138,1084
自年,2138,1961
或雷雨至度,2138,44
律師,2137,1253
長率,2137,1297
得到,2136,1876
雷雨日,2134,279
轉公尺,2132,203
陰局,2131,395
柯林頓,2129,861
開幕,2128,1396
海域,2128,1052
黃金,2127,1026
灣大,2127,1165
展的,2124,1823
台新,2124,770
屬於,2124,1864
大使,2123,1277
交接,2121,916
解釋,2120,1794
伊斯蘭,2120,1060
澳洲,2119,1110
能會,2119,1676
俄羅斯,2118,1140
內閣,2117,1131
具體,2115,1774
不動,2114,1168
之外,2114,1932
路透,2111,1837
居民,2111,1297
局表,2110,1683
致詞,2110,1674
名的,2109,1878
部隊,2108,1051
雷雨至度月,2107,59
各種,2106,1850
看法,2105,1801
的經濟,2104,1663
估計,2103,1744
主動,2103,1652
黨籍,2101,1453
一位,2101,1731
零售,2100,1209
局表示,2100,1674
總統大,2100,1583
林頓,2099,851
是為,2099,1832
但他,2096,1917
啟惠,2096,446
翁啟,2095,446
西亞,2094,1163
院長林,2093,1871
戰略,2091,1375
春節,2090,1143
提前,2089,1518
樂陞,2087,399
雷雨至度,2087,42
會將,2086,1854
捷運,2085,787
九二共識,2085,818
收益,2084,1076
今晚,2083,1692
元年增,2077,1414
供應鏈,2077,1332
司的,2076,1705
旺季,2075,1440
俄羅,2074,1120
日上,2074,1837
年將,2073,1816
為中,2068,1820
情形,2068,1797
多雲時陰短,2068,307
市占,2067,1292
信託,2064,872
日開,2064,1769
總統大選,2064,1564
最重,2062,1826
創意,2061,1231
民進黨立委,2061,1527
稅後純益,2059,980
別是,2057,1884
困難,2057,1695
加速,2056,1613
登記,2055,1091
房市,2055,803
校長,2054,1221
顧問,2053,1498
的學,2052,1502
貶值,2050,1211
阿里,2050,679
升值,2050,1154
距離,2047,1749
程度,2047,1702
的目,2047,1818
各項,2046,1745
南風至,2043,287
交金,2041,1091
內外,2041,1714
售價,2039,1265
公務,2039,1123
成長率,2039,1223
公民,2038,1299
應鏈,2037,1305
世代,2036,1292
風級浪高轉公,2036,260
級浪高轉公尺,2036,260
運輸,2035,1309
出貨量,2035,1003
天開,2033,1859
為何,2033,1694
雨日東,2033,476
中浪轉,2032,555
合理,2030,1583
為這,2030,1882
九二共,2030,790
二共識,2030,790
級陣風級以,2030,247
成交金額,2029,1079
年在,2028,1829
確實,2028,1767
有多,2028,1837
百分點,2028,1120
禁止,2026,1285
對話,2026,1177
面日,2026,604
總統候選,2024,1427
考生,2023,538
的立,2022,1682
高約公,2022,226
雲時陰短,2021,294
時陰短暫,2021,294
表演,2020,1256
統候選人,2020,1425
製造業,2018,957
在南,2017,1384
生態,2017,1173
大雨,2015,1004
個百分點,2015,1113
出發,2014,1561
道路,2013,1293
集中,2012,1595
車站,2010,974
接近,2010,1742
競選,2009,1380
做出,2006,1708
統大選,2006,1520
當選人,2006,1671
聯發科,2006,674
累積,2005,1575
是我,2004,1602
級浪高轉公,2002,256
午時分,2000,1546
壽險,1999,651
高峰,1999,1500
文件,1999,1110
東協,1998,785
的選,1998,1592
持有,1993,1353
一路,1991,1606
數量,1990,1486
理事長,1989,1439
浪高至公,1989,231
在今,1988,1867
度的,1987,1759
政府的,1987,1699
復興航空,1986,535
歐元,1984,1128
年新,1981,1603
陸的,1980,1589
爭力,1980,1504
至度月,1980,27
日多雲短暫,1980,66
浪高約公尺小,1980,189
高約公尺小浪,1980,189
股今,1979,1510
杜特蒂,1979,396
出台,1978,1795
陸國,1976,1416
進黨立委,1976,1467
民黨立委,1975,1473
大陸國,1974,1431
開會,1973,1463
小浪多雲局,1972,312
資人,1971,1062
陣風級浪高至,1971,239
風級浪高至公,1971,239
級浪高至公尺,1971,239
最後一,1970,1628
發科,1969,662
難民,1968,493
獎金,1966,959
長榮航,1964,509
造業,1963,930
動部,1963,713
晶圓,1960,788
幣元,1959,1462
說法,1958,1647
時陰短,1958,286
總部,1957,1388
抵達,1957,1521
示他,1957,1779
華電,1953,616
個百,1953,1091
方法,1952,1544
強烈,1951,1561
全新,1949,1460
做好,1949,1590
日東北風至陣,1949,292
發的,1948,1707
主辦,1947,1427
月日起,1947,1550
級大,1945,438
浪高至,1945,228
月日至,1944,1527
列車,1943,759
台中市,1940,1057
不應,1938,1547
二共,1938,755
航線,1938,738
的支,1937,1639
收到,1937,1370
工具,1936,1314
真的,1936,1583
行車,1935,947
車輛,1933,1107
總理,1932,1221
黃國,1931,681
風級浪高至,1930,235
級浪高至公,1930,235
統候選,1929,1377
永續,1928,1109
每公,1928,589
總統候,1928,1376
杜特,1927,386
長李,1927,1685
雷陣雨,1927,293
服員,1926,575
智慧型,1926,1157
多雲短暫雨至,1926,72
雲短暫雨至度,1926,72
布的,1922,1751
值得,1922,1737
今天公,1922,1780
第屆,1920,1451
上升,1920,1390
證實,1920,1532
日報,1919,1474
停止,1919,1399
能在,1919,1777
同仁,1918,1150
特蒂,1918,384
部雨日,1918,275
個百分,1917,1059
房價,1914,692
任總,1912,1464
多雲時晴,1912,416
便利,1911,1340
陣風級晨轉至,1910,539
英國脫,1905,1015
三個,1904,1553
效果,1904,1516
是年,1903,1742
季營收,1902,1270
最快,1899,1473
空服員,1899,564
成交金,1897,1014
交金額,1897,1014
台幣萬,1896,1632
每個,1895,1611
作收,1894,991
速度,1894,1543
超過萬,1894,1619
蘇嘉全,1892,665
一定要,1891,1565
高點,1890,1437
買超,1889,805
弱勢,1888,1217
交所,1888,980
統候,1888,1351
設置,1888,1344
依法,1887,1324
時報,1886,1514
升級,1885,1274
會是,1884,1705
演說,1884,1026
的法,1883,1542
在點,1882,1177
疑慮,1881,1576
接任,1881,1230
高約公尺小,1881,181
約公尺小浪,1881,181
月日多雲至度,1879,133
用電,1878,914
年成長,1878,1428
來新,1877,1594
中華電,1877,586
復興航,1875,498
習近平,1874,807
嘉全,1872,663
美食,1872,895
了一,1872,1657
清晨,1869,1437
設立,1869,1380
南風級,1869,287
級浪高至,1868,230
國民黨立委,1868,1408
興航空,1865,497
月合,1863,1218
社區,1862,1001
同的,1860,1623
立院,1859,1339
長林全,1859,1707
億萬,1857,993
統當,1856,1605
當年,1855,1443
大利,1855,1043
個股,1855,1105
民國年,1855,1449
總統當選人,1855,1583
審議,1854,1051
於台,1854,1686
保證,1852,1293
存在,1852,1508
排除,1852,1466
報報,1851,1765
轉東,1849,537
地點,1849,1507
雷陣,1849,281
年後,1846,1568
遊行,1842,806
第條,1842,1136
空軍,1841,661
案的,1841,1571
權利,1841,1290
衛福部,1841,938
效應,1839,1460
雲時晴,1839,405
加碼,1838,1194
電池,1837,735
假期,1836,1202
新低,1836,1217
的意,1836,1624
郭台銘,1836,613
大關,1835,1386
財產,1834,1074
總統當選,1834,1567
家長,1833,936
漁船,1833,654
朱立倫,1833,557
法務,1832,876
個國,1831,1493
月日多雲至,1831,129
日多雲至度,1831,129
至度月日,1830,25
中鋼,1829,504
年台,1823,1517
陸股,1822,791
晚上,1822,1479
理的,1822,1630
的兩,1820,1563
試驗,1815,741
淨利,1815,1001
如此,1815,1655
一代,1814,1263
十年,1814,1391
軍方,1813,1008
國在,1812,1490
開出,1812,1230
台幣萬元,1812,1560
郭台,1811,597
時起,1807,1677
在全,1806,1623
可能會,1806,1568
意義,1804,1489
新台幣萬,1802,1562
適用,1801,1210
到元,1801,1251
第季營,1801,1238
巴拿馬,1801,507
股份,1800,1056
關心,1797,1441
子公,1796,1206
海峽,1795,1056
遠雄,1795,310
外也,1795,1686
約億,1794,1380
中有,1794,1619
所得,1793,904
的民眾,1793,1464
日的,1792,1559
統當選人,1792,1533
級中,1791,543
終場,1791,1281
陸委會,1791,673
評論,1788,1328
兩國,1788,1096
年起,1788,1559
全部,1786,1537
核心,1786,1420
地產,1785,1048
只能,1784,1551
玉山,1783,566
國中,1783,1053
大法,1781,813
說台,1780,1556
雲至度月日多,1780,134
陣風級大浪,1779,308
廣播,1777,1400
民航,1777,717
中國國,1776,1543
億元較,1774,1193
風級晨轉至,1774,494
回到,1773,1562
出任,1773,1206
新社報導,1772,1752
轉級,1771,490
代工,1771,1090
採購,1769,1014
幣兌美,1768,963
假日,1766,1008
慧型,1765,1062
人不,1765,1574
占比,1763,1131
日多雲至,1761,125
普的,1760,1039
家電,1759,830
雨有,1759,330
將是,1758,1560
婦女,1757,826
對國,1757,1499
授權,1757,1100
會談,1757,1065
歐美,1756,1343
今年第,1756,1450
約公尺小,1756,149
台銘,1755,581
疾病,1755,933
新增,1754,1287
億元年增,1754,1244
千萬,1753,1194
年營收,1753,1252
月日多雲時陰,1753,123
峰會,1752,865
風級大浪,1752,304
風至陣風級晨,1750,518
至陣風級晨轉,1750,518
效率,1748,1326
經費,1747,1124
統當選,1747,1505
的風,1746,1483
有霧日,1746,341
地位,1745,1406
出爐,1743,1522
本周,1743,1251
金融業,1743,953
風至雷雨,1741,206
公益,1740,807
不如,1740,1478
馬來西亞,1740,948
重挫,1739,1252
高於,1737,1454
她的,1737,1288
與會,1737,1336
健保,1736,610
苗栗,1736,1052
數字,1736,1261
龍頭,1736,1424
該公,1736,1244
角色,1736,1402
新機,1734,1058
會表,1734,1456
院長林全,1733,1617
基隆,1731,1185
新南,1730,690
新南向,1730,671
局部雨日,1729,253
衛福,1728,881
通知,1728,1245
紛紛,1727,1584
最重要,1725,1536
中浪多雲局,1725,348
稅後純,1724,818
股東會,1724,969
福部,1722,881
雨日東北,1721,357
訴求,1720,1197
的小,1720,1423
巴拿,1720,497
霧日,1719,332
拿馬,1718,497
雲短暫雨至,1718,68
漁民,1716,615
風級大,1716,299
級大浪,1716,299
至大,1715,671
時晴,1714,375
虛擬實境,1714,752
次長,1713,1307
本月,1711,1490
副院長,1711,1100
後純益,1711,811
度月日多雲至,1711,133
次的,1710,1552
近平,1709,753
業發展,1709,1297
短暫雷陣雨,1709,190
義大利,1704,856
空氣,1702,829
對手,1702,1393
推廣,1702,1266
後純,1701,806
加油,1700,880
至陣風級晨,1700,503
月增,1696,1114
家屬,1696,827
表示他,1696,1548
在立法院,1696,1511
氣候,1695,915
型手,1693,1011
機械,1693,866
電力,1693,893
創辦,1692,1329
變成,1692,1421
日西,1692,396
子公司,1692,1119
的總,1691,1465
國聯,1691,1465
決策,1691,1209
新任,1689,1293
股利,1689,817
民族,1688,696
傷害,1682,1209
故事,1681,1044
該公司,1681,1197
記憶,1677,911
合法,1677,1170
院院,1677,1257
